PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
MN5600112,BANKS LIQUOR STORE,Transient non-community system,Ground water,Polk,-,25,,,
MN5580335,BANNING JUNCTION CAMPGROUNDS,Transient non-community system,Ground water,Pine,-,25,,,
MN5580077,BANNING STATE PARK,Transient non-community system,Ground water,Pine,-,25,,,
MN5010034,BANNS SUPPER CLUB,Transient non-community system,Ground water,Aitkin,-,25,,,
MN5380094,BAPTISM RIVER LODGE,Transient non-community system,Ground water,Lake,-,25,,,
MN5380020,BAPTISM RIVER STATE PARK,Transient non-community system,Ground water,Lake,-,25,,,
MN5580108,BAR,Transient non-community system,Ground water,Pine,-,25,,,
MN5100011,BAR 40,Transient non-community system,Ground water,Carver,-,25,,,
MN5110379,BAR HARBOR RESORT STORE,Transient non-community system,Ground water,Cass,-,25,,,
MN5650056,BARAJAS MIGRANT LABOR CAMP,Transient non-community system,Ground water,Renville,-,30,,,
MN5260011,BARDAHL CAFE,Transient non-community system,Ground water,Grant,-,25,,,
MN5700130,BARKER'S AUTO SALES,Transient non-community system,Ground water,Scott,-,25,,,
MN5560276,BARKERS RESORT,Transient non-community system,Ground water,Otter Tail,-,25,,,
MN5140034,BARNESVILLE BOAT WORKS,Transient non-community system,Ground water,Clay,-,25,,,
MN5140086,BARNESVILLE GUN CLUB,Transient non-community system,Ground water,Clay,-,25,,,
MN5140053,BARNESVILLE MINNESOTA DEPT OF,Transient non-community system,Ground water,Clay,-,25,,,
MN5140092,BARNESVILLE MUNICIPAL AIRPORT,Transient non-community system,Ground water,Clay,-,25,,,
MN5010132,BARNEVELD LAUNCH,Transient non-community system,Ground water,Aitkin,-,25,,,
MN5690294,BARNEYS AND OSCARS,Transient non-community system,Ground water,St. Louis,-,35,,,
MN5090171,BARNUM CITY PARK,Transient non-community system,Ground water,Carlton,-,25,,,
MN5090172,BARNUM MOBILE HOME PARK,Transient non-community system,Ground water,Carlton,-,25,,,
MN5640150,BARNYARD BEDROOMS,Transient non-community system,Ground water,Redwood,-,25,,,
MN5070257,BARODA AUCTION,Transient non-community system,Ground water,Blue Earth,-,25,,,
MN5700019,BARR TAXIDERMY,Transient non-community system,Ground water,Scott,-,25,,,
MN5700356,BARRELS RESORT,Transient non-community system,Ground water,Scott,-,0,,,
MN5180655,"BARRETT AG SERVICE, INC",Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5260007,BARRETT LAKE RESORT & CAMPGROUND,Transient non-community system,Ground water,Grant,-,25,,,
MN5260028,BARRETT MOBILE HOME PARK,Transient non-community system,Ground water,Grant,-,25,,,
MN5110815,BARRETT'S LAUNCH SERVICE,Transient non-community system,Ground water,Cass,-,25,,,
MN5710157,BARRINGTON OAKS NORTH ANIMAL CLINIC,Transient non-community system,Ground water,Sherburne,-,25,,,
MN5010228,BARROW,Transient non-community system,Ground water,Aitkin,-,25,,,
MN5210059,BARSNESS OIL COMPANY,Transient non-community system,Ground water,Douglas,-,25,,,
MN5170188,BARTEL'S COFFEE HOUSE WITH STYLE,Transient non-community system,Ground water,Cottonwood,-,50,,,
MN5380032,BARTHELL,Transient non-community system,Ground water,Lake,-,25,,,
MN5380274,BARTHELL'S  CABINS,Transient non-community system,Ground water,Lake,-,25,,,
MN5380275,BARTHELL'S RESORT,Transient non-community system,Ground water,Lake,-,25,,,
MN5770061,BARTLETT TOWN HALL,Transient non-community system,Ground water,Todd,-,25,,,
MN5600201,BARTZ MOBILE HOME PARK,Transient non-community system,Ground water,Polk,-,25,,,
MN5040146,BARWICKS GET-A-WAY,Transient non-community system,Ground water,Beltrami,-,25,,,
MN5030021,BASS BAY RESORT,Transient non-community system,Ground water,Becker,-,25,,,
MN5700355,BASS BAY RESORT,Transient non-community system,Ground water,Scott,-,0,,,
MN5310013,BASS BROOK TOWN HALL,Transient non-community system,Ground water,Itasca,-,25,,,
MN5850059,BASS CAMP REST RESORT,Transient non-community system,Ground water,Winona,-,25,,,
MN5220007,BASS LAKE CHURCH,Transient non-community system,Ground water,Faribault,-,25,,,
MN5180524,BASS LAKE NATURE TRAIL,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5860169,BASS LAKE RESORT,Transient non-community system,Ground water,Wright,-,25,,,
MN5110338,BASS LAKE RESORT,Transient non-community system,Ground water,Cass,-,25,,,
MN5740210,BASS MOBILE HOME PARK,Transient non-community system,Ground water,Steele,-,25,,,
MN5570017,BASSWOOD COURT,Transient non-community system,Ground water,Pennington,-,25,,,
MN5770056,BATAVIA CHURCH,Transient non-community system,Ground water,Todd,-,25,,,
MN5560648,BATTLE LAKE MOTEL/OAKDALE,Transient non-community system,Ground water,Otter Tail,-,25,,,
MN5110800,BATTLE POINT LODGE,Transient non-community system,Ground water,Cass,-,25,,,
MN5110234,BATTLE POINT LODGE,Transient non-community system,Ground water,Cass,-,25,,,
MN5050207,"BAUERLY DYNAMICS, INC",Transient non-community system,Ground water,Benton,-,25,,,
MN5310006,BAUNO,Transient non-community system,Ground water,Itasca,-,25,,,
MN5050022,BAVERLY SERVICE STATION,Transient non-community system,Ground water,Benton,-,25,,,
MN5180069,BAXTER BALL PARK,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5180068,BAXTER CITY HALL,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5180062,BAXTER STORE AND TACKLE,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5180544,BAY LAKE,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5180546,BAY LAKE TOWN HALL,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5110453,BAY SHORE RESORT,Transient non-community system,Ground water,Cass,-,25,,,
MN5850032,BAY STATE MILLING,Transient non-community system,Ground water,Winona,-,25,,,
MN5040074,BAY VIEW RESORT,Transient non-community system,Ground water,Beltrami,-,25,,,
MN5730123,BAYER,Transient non-community system,Ground water,Stearns,-,25,,,
MN5110339,BAYSHORE RESORT,Transient non-community system,Ground water,Cass,-,70,,,
MN5110400,BAYSIDE RESORT,Transient non-community system,Ground water,Cass,-,25,,,
MN5160428,BAYVIEW CABIN'S,Transient non-community system,Ground water,Cook,-,25,,,
MN5790009,BAYVIEW MOTEL,Transient non-community system,Ground water,Wabasha,-,25,,,
MN5210076,BAYVIEW RESORT,Transient non-community system,Ground water,Douglas,-,25,,,
MN5110164,BAYVIEW RESORT,Transient non-community system,Ground water,Cass,-,200,,,
