PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
OH3900612,MEADOW BROOK ESTATES MHP,Community water system,Ground water,Huron,NORWALK,98,,,
OH6705512,MEADOW CREEK CONDO ASSOC,Community water system,Ground water,Portage,-,122,,,
OH6501812,MEADOWBROOK MHC LLC,Community water system,Ground water purchased,Pickaway,-,172,,,
OH7003112,MEADOWOOD WATER ASSOCIATION,Community water system,Ground water,Richland,-,140,,,
OH2501912,MEADOWS MOBILE HOME PARK,Community water system,Ground water,Franklin,COLUMBUS,26,,,
OH7806212,MECCA IMPROVEMENT,Community water system,Ground water,Trumbull,-,25,,,
OH1100712,MECHANICSBURG VILLAGE PWS,Community water system,Ground water,Champaign,-,"1,644",,,
OH5200514,MEDINA CITY PWS,Community water system,Surface water purchased,Medina,-,"26,533",,,
OH5200712,MEDINA CO/CHIPPEWA LAKE PWS,Community water system,Ground water,Medina,-,"3,273",,,
OH5201903,MEDINA CO/NORTHWEST PWS,Community water system,Surface water purchased,Medina,-,"39,088",,,
OH5200812,MEDINA CO/SHARON SPRINGS,Community water system,Ground water,Medina,-,371,,,
OH5202003,MEDINA CO/SHARON-WADSWORTH PWS,Community water system,Ground water purchased,Medina,-,260,,,
OH5260712,MEDINA CO/SOUTHERN WATER DIST PWS,Community water system,Ground water,Medina,-,"4,144",,,
OH5201812,MEDINA CO/WESTFIELD CENTER PWS,Community water system,Ground water,Medina,-,"1,378",,,
OH5200612,MEDINA COUNTY HOME,Community water system,Ground water,Medina,-,60,,,
OH2303003,MELROSE ESTATES,Community water system,Ground water purchased,Fairfield,PICKERINGTON,500,,,
OH8502012,MELROSE PARK & SALES INC,Community water system,Ground water,Wayne,-,900,,,
OH5400612,MENDON VILLAGE PWS,Community water system,Ground water,Mercer,-,662,,,
OH4301012,MENTOR RIDGE FARMS ASSOCIATION PWS,Community water system,Ground water,Lake,-,62,,,
OH5400712,MERCER COUNTY HOME 1 PWS,Community water system,Ground water,Mercer,CELINA,32,,,
OH5402312,MERCER COUNTY HOME 2 PWS,Community water system,Ground water,Mercer,CELINA,32,,,
OH5402412,MERCER COUNTY UTILITIES PWS,Community water system,Unknown Primary Source,-,-,25,,,
OH2600711,METAMORA VILLAGE,Community water system,Surface water,Fulton,-,"1,050",,,
OH2803812,METZENBAUM RESIDENCE,Community water system,Ground water,Geauga,-,25,,,
OH3231012,MGR BOWER'S MILLSTREAM MHP,Community water system,Ground water,Hancock,-,53,,,
OH1600112,"MGR, EDGERTON NURSING HOME",Community water system,Ground water,Coshocton,-,15,,,
OH2803412,"MGR, MB&E WATER COMPANY",Community water system,Ground water,Geauga,-,25,,,
OH6800012,"MGR,A&D MOBILE HOME PARK",Community water system,Ground water,Preble,-,20,,,
OH4302603,"MGR,A-1 WATER HAULING SERVICE",Community water system,Surface water purchased,Lake,-,160,,,
