PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
FL5364124,FOUNTAIN MOTEL,Transient non-community system,Ground water,Lee,-,30,,,
FL2554443,FOUNTAIN OF YOUTH,Transient non-community system,Ground water,St. Johns,ST AUGUSTINE,25,,,
FL4565006,FOUNTAIN PLAZA,Transient non-community system,Ground water,St. Lucie,SAME,30,,,
FL4565146,FOUNTAIN RESORT,Transient non-community system,Ground water,St. Lucie,FORT PIERCE,25,,,
FL6094915,FOUNTAIN SQUARE,Transient non-community system,Ground water,Citrus,INVERNESS,74,,,
FL1034143,FOUNTAIN YOUNGSTOWN RECREATION COMPLEX,Transient non-community system,Ground water,Bay,YOUNGSTOWN,25,,,
FL3640421,FOUR B'S FREEZETTE,Transient non-community system,Ground water,Volusia,-,100,,,
FL3640422,FOUR CORNERS,Transient non-community system,Ground water,Volusia,-,25,,,
FL4504701,FOUR FORTY ONE PLAZA,Transient non-community system,Ground water,Palm Beach,-,38,,,
FL1070286,FOUR MILE CREEK PARK,Transient non-community system,Ground water,Calhoun,CLARKSVILLE,25,,,
FL4500491,FOUR POINTS INFANT NURSERY,Transient non-community system,Ground water,Palm Beach,-,42,,,
FL4060102,FOUR POINTS MARKET,Transient non-community system,Ground water,Broward,POMPANO BEACH,25,,,
FL4504718,FOUR POINTS MARKET,Transient non-community system,Ground water,Palm Beach,BOYNTON BEACH,35,,,
FL2554340,FOUR SEASONS RV PARK,Transient non-community system,Ground water,St. Johns,-,60,,,
FL3644168,FOUR TOWNES MOOSE LODGE 655,Transient non-community system,Ground water,Volusia,-,250,,,
FL3640423,FOUR TOWNES SHOPPING CENTER,Transient non-community system,Ground water,Volusia,-,600,,,
FL4130493,FOUR WINDS APTS POLARIS,Transient non-community system,Surface water purchased,-,-,26,,,
FL6296123,FOURTEEN STARS EDUCATIONAL CENTER,Transient non-community system,Ground water,Hillsborough,THONOTOSASSA,35,,,
FL6532547,FOWLER GROCERY,Transient non-community system,Ground water,Polk,-,150,,,
FL6295238,FOWLER PROFESSIONAL CENTER,Transient non-community system,Ground water,Hillsborough,FOWLER PROFESSI,25,,,
FL6535319,FOWLER'S GROCERY,Transient non-community system,Ground water,Polk,FORT MEADE,210,,,
FL3424880,FOX CROSSING TAVERN,Transient non-community system,Ground water,Marion,BELLEVIEW,25,,,
FL6588054,FOX LEA FARMS,Transient non-community system,Ground water,Sarasota,VENICE,25,,,
FL6582935,FOXFIRE GOLF CLUB,Transient non-community system,Ground water,Sarasota,SARASOTA,200,,,
FL6584903,FOXFIRE GOLF CLUB OAK REST ST,Transient non-community system,Ground water,Sarasota,SARASOTA,100,,,
FL6584901,FOXFIRE GOLF CLUB PALM REST ST,Transient non-community system,Ground water,Sarasota,-,100,,,
FL3644259,FOXHEAD LOUNGE,Transient non-community system,Ground water,Volusia,OSTEEN,48,,,
FL6870618,FOXWOOD FARMS,Transient non-community system,Ground water,Marion,-,69,,,
FL3424675,FOXY CARPET,Transient non-community system,Ground water,Marion,-,25,,,
FL3425106,FOXY RUG GALLERIA,Transient non-community system,Unknown Primary Source,-,-,25,,,
FL6412441,FOY FARMS MIGRANT LABOR CAMP,Transient non-community system,Ground water,Manatee,-,25,,,
FL6094959,FPC INVERNESS REGIONAL OP.CTR.,Transient non-community system,Unknown Primary Source,-,-,25,,,
