PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
NH0594010,CORNERSTONE PLACE,Community water system,Ground water,Rockingham,DEERFIELD,24,,,
NH0262040,COTTAGES AT WINDCHIMES,Community water system,Ground water,Merrimack,BOW,75,,,
NH0583030,COTTON FARMS MHP,Community water system,Ground water,Rockingham,DANVILLE,390,,,
NH0702040,COUNTRY HILLS OF EAST KINGSTON,Community water system,Ground water,Rockingham,EAST KINGSTON,93,,,
NH0363010,COUNTRY LANE MANOR,Community water system,Ground water,Rockingham,CANDIA,85,,,
NH0072020,COUNTRY MANSION CONDO,Community water system,Ground water,Hillsborough,AMHERST,75,,,
NH2353040,COUNTRY MEADOWS,Community water system,Ground water,Belknap,TILTON,28,,,
NH2001020,COUNTRY RIDGE MOBILE HOME PARK,Community water system,Ground water,Strafford,ROCHESTER,25,,,
NH0353010,COUNTRY VILLAGE MHP,Community water system,Ground water,Grafton,CANAAN,63,,,
NH0882170,COUNTRY VILLAGE WAY,Community water system,Ground water,Belknap,GILFORD,100,,,
NH0873010,COUNTRYSIDE HOMES,Community water system,Ground water purchased,-,FREMONT,138,,,
NH0162160,COW HILL WELLHOUSE,Community water system,Ground water,Carroll,BARTLETT,150,,,
NH0162190,CRAWFORD HILLS,Community water system,Ground water,Carroll,BARTLETT,118,,,
NH0162330,CRAWFORD POND,Community water system,Ground water,Carroll,BARTLETT,58,,,
NH1932120,CROSS RIDGE ESTATES,Community water system,Ground water,Rockingham,PLAISTOW,73,,,
NH1612260,CROSSWINDS,Community water system,Ground water,Carroll,MOULTONBOROUGH,73,,,
NH0832010,CROTCHED MOUNTAIN MNTNC,Community water system,Ground water,Hillsborough,FRANCESTOWN,115,,,
NH0972010,CROTCHED MOUNTAIN REHAB CENTER,Community water system,Ground water,Hillsborough,GREENFIELD,750,,,
NH2153010,CRYSTAL SPRINGS MHP,Community water system,Ground water,Rockingham,-,1,,,
NH2562020,CTLLO ASSOCIATION,Community water system,Ground water,Carroll,WOLFEBORO,25,,,
NH1323040,CURRIERS MHP,Community water system,Ground water,Grafton,LEBANON,24,,,
NH0562010,DALTON RIDGE DEVELOPMENT,Community water system,Ground water,Merrimack,-,25,,,
NH1212010,DANA PLACE CONDOMINIUMS,Community water system,Ground water,Carroll,JACKSON,25,,,
NH0753020,DANIELS ACRES,Community water system,Ground water,Grafton,ENFIELD,136,,,
NH0753040,DANIELS ACRES /LOWER,Community water system,Ground water,Grafton,-,58,,,
NH1332020,DARBY FIELD COMMONS,Community water system,Ground water,Strafford,LEE,70,,,
NH0512260,DAVIS HILL,Community water system,Ground water,Carroll,CONWAY,75,,,
NH2318090,DAYS INN,Community water system,Ground water,Carroll,TAMWORTH,40,,,
NH0112090,DEARBORN RIDGE,Community water system,Ground water,Rockingham,ATKINSON,25,,,
NH1842060,DEER COVE WATER,Community water system,Ground water,Carroll,OSSIPEE,123,,,
NH1553010,DEER ESTATES,Community water system,Ground water,Coos,MILAN,60,,,
NH1193030,DEER MEADOWS,Community water system,Ground water,Merrimack,HOPKINTON,150,,,
NH0342050,DEER RUN,Community water system,Ground water,Grafton,CAMPTON,148,,,
NH0512150,DEERBROOK CONDOS,Community water system,Ground water,Carroll,CONWAY,80,,,
NH1452010,DEMERRITT APARTMENTS,Community water system,Ground water,Rockingham,-,1,,,
NH0611010,DERRY WATER DEPT,Community water system,Surface water purchased,Rockingham,DERRY,"17,000",,,
NH0882190,DOCKHAM SHORES ESTATES,Community water system,Ground water,Belknap,GILFORD,150,,,
NH0651010,DOVER WATER DEPT,Community water system,Ground water,Strafford,DOVER,"28,000",,,
NH0612150,DREW WOODS,Community water system,Surface water purchased,Rockingham,DERRY,"1,313",,,
NH0691020,DURHAM WATER DEPT,Community water system,Surface water purchased,Strafford,DURHAM,"7,000",,,
NH2002030,DUSTIN HOMESTEAD,Community water system,Ground water,Strafford,ROCHESTER,150,,,
NH1192010,E PENACOOK RD WATER SYS,Community water system,Unknown Primary Source,-,-,15,,,
NH1212130,EAGLE BROOK,Community water system,Ground water,Carroll,JACKSON,65,,,
NH0162400,EAGLE RIDGE RESORT,Community water system,Ground water,Carroll,BARTLETT,270,,,
NH0062010,EAGLES REST MHP,Community water system,Ground water,Belknap,ALTON,138,,,
NH1150061,EAST VIEW MANOR CONV HOME,Community water system,Ground water,Grafton,-,30,,,
NH1522020,EASTBLUFF HIGHLANDS CONDOS,Community water system,Ground water,Belknap,MEREDITH,48,,,
NH1522030,EASTBLUFF VILLAGE CONDOS,Community water system,Ground water,Belknap,MEREDITH,48,,,
NH2302040,EASTFIELD CROSSING,Community water system,Ground water,Cheshire,SWANZEY,113,,,
