PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
VT0009112,GRACE COTTAGE HOSPITAL,Transient non-community system,Ground water,Windham,TOWNSHEND,360,,,
VT0020338,GRAFTON VILLAGE STORE  BARRETT HOUSE,Transient non-community system,Ground water,Windham,GRAFTON,25,,,
VT0020179,GRAMMA TESTAS PIZZA,Transient non-community system,Ground water,Windsor,-,50,,,
VT0004528,GRAMPA GRUNTS MOTEL,Transient non-community system,Surface water,Franklin,MONTGOMERY CENT,50,,,
VT0001949,GRAMPY'S,Transient non-community system,Ground water,Windham,-,8,,,
VT0006304,GRAND ISLE LAKE HOUSE,Transient non-community system,Surface water,Grand Isle,-,60,,,
VT0008027,GRAND ISLE STATE PARK,Transient non-community system,Surface water purchased,Grand Isle,-,"34,000",,,
VT0020702,GRAND SUMMIT RESORT HOTEL & CONF CENTER,Transient non-community system,Ground water,Windham,-,"1,028",,,
VT0004558,GRAND VIEW MOTOR INN,Transient non-community system,Ground water,Chittenden,COLCHESTER,25,,,
VT0004442,GRANDE FINALE,Transient non-community system,Ground water,Rutland,MENDON,25,,,
VT0002119,GRANDMA'S PLACE,Transient non-community system,Ground water,Washington,MORETOWN,65,,,
VT0004978,GRANDMAS BED & BREAKFAST,Transient non-community system,Ground water,-,-,25,,,
VT0000880,GRANDMAS PLACE,Transient non-community system,Ground water,Washington,-,75,,,
VT0004068,GRANDMOTHERS HOUSE,Transient non-community system,Ground water,Bennington,WEST ARLINGTON,25,,,
VT0000432,GRANDPAS CIGAR,Transient non-community system,Surface water,Caledonia,ST. JOHNSBURY,50,,,
VT0000727,GRANDVIEW MARKET,Transient non-community system,Ground water,Franklin,ST ALBANS,25,,,
VT0004422,GRANNY GRUNTS DORM,Transient non-community system,Surface water,Franklin,MONTGOMERY CENT,50,,,
VT0001047,GRANNY GRUNTS DORM,Transient non-community system,Surface water,Franklin,MONTGOMERY CENT,50,,,
VT0004937,GRANNY'S II,Transient non-community system,Surface water,Franklin,MONTGOMERY CENT,50,,,
VT0002479,GRANNYS II,Transient non-community system,Surface water,Franklin,MONTGOMERY CENT,50,,,
VT0021434,GRANVILLE GENERAL STORE,Transient non-community system,Ground water,Addison,GRANVILLE,35,,,
VT0004207,GRAY FOX INN,Transient non-community system,Surface water,Lamoille,STOWE,50,,,
VT0000499,GRAY FOX INN,Transient non-community system,Surface water,Lamoille,STOWE,50,,,
VT0004061,GRAY GHOST INN,Transient non-community system,Ground water,Windham,WEST DOVER,25,,,
VT0000642,GRAY GHOST INN,Transient non-community system,Ground water,Windham,DOVER,233,,,
VT0009042,GREEN ACRES CABINS,Transient non-community system,Ground water,-,-,250,,,
VT0004251,GREEN MEADOWS,Transient non-community system,Ground water,Grand Isle,-,25,,,
VT0004496,GREEN MONT MOTEL,Transient non-community system,Surface water,Rutland,RUTLAND,50,,,
VT0021356,GREEN MOUNTAIN ARENA,Transient non-community system,Ground water,Lamoille,MORRISTOWN,550,,,
VT0020716,GREEN MOUNTAIN AUDUBON ADVENTURE CAMP,Transient non-community system,Ground water,Chittenden,-,25,,,
VT0020717,GREEN MOUNTAIN AUDUBON ECOLOGY DAY CAMP,Transient non-community system,Ground water,Chittenden,-,25,,,
VT0006602,GREEN MOUNTAIN CAMP INC,Transient non-community system,Ground water,Windham,DUMMERSTON,95,,,
VT0021383,GREEN MOUNTAIN CLUB,Transient non-community system,Ground water,Washington,WATERBURY,25,,,
VT0001781,GREEN MOUNTAIN COLLEGE,Transient non-community system,Surface water,Rutland,POULTNEY,50,,,
VT0001154,GREEN MOUNTAIN DINER,Transient non-community system,Surface water,Washington,BARRE,50,,,
VT0020945,GREEN MOUNTAIN FAMILY CAMPGROUND,Transient non-community system,Ground water,Addison,BRISTOL,194,,,
VT0020854,GREEN MOUNTAIN HORSE ASSN INC,Transient non-community system,Ground water,Windsor,WOODSTOCK,150,,,
VT0002693,GREEN MOUNTAIN INN,Transient non-community system,Surface water,Lamoille,STOWE,50,,,
VT0004011,GREEN MOUNTAIN INN,Transient non-community system,Surface water,Lamoille,STOWE,50,,,
VT0001239,GREEN MOUNTAIN LAND & CA,Transient non-community system,Surface water,Windsor,WINDSOR,50,,,
VT0020649,GREEN MOUNTAIN NATIONAL GOLF COURSE,Transient non-community system,Ground water,Rutland,KILLINGTON,200,,,
VT0002585,GREEN MOUNTAIN PARK RACE TRACK,Transient non-community system,Ground water,Bennington,POWNAL,600,,,
VT0004354,GREEN MOUNTAINEER MOTEL,Transient non-community system,Surface water,Windsor,-,50,,,
VT0000657,GREEN PEAK INN,Transient non-community system,Ground water,Bennington,-,50,,,
VT0001900,GREEN RIVER INN,Transient non-community system,Ground water,Bennington,SANDGATE,32,,,
VT0004381,GREEN TRAILS COUNTRY INN,Transient non-community system,Ground water,Orange,BROOKFIELD,25,,,
VT0001573,GREEN TRAILS INN,Transient non-community system,Ground water,Orange,BROOKFIELD,25,,,
VT0008134,GREEN VALLEY CAMPGROUND,Transient non-community system,Ground water,Washington,EAST MONTPELIER,63,,,
VT0004522,GREEN VALLEY GUEST HOME,Transient non-community system,Ground water,Lamoille,JEFFERSONVILLE,25,,,
VT0021116,GREEN VALLEY SCHOOL,Transient non-community system,Unknown Primary Source,-,-,31,,,
VT0004789,GREENBRIER INN,Transient non-community system,Ground water,Rutland,KILLINGTON,50,,,
