PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
MT0062302,SPANISH CREEK CAMPGROUND,Transient non-community system,Ground water,Gallatin,-,25,,,
MT0062349,SPAR LAKE CAMPGROUND,Transient non-community system,Ground water,Lincoln,-,25,,,
MT0004522,SPENCER AND CO,Transient non-community system,Ground water,Flathead,KALISPELL,75,,,
MT0002727,SPERRY CHALET,Transient non-community system,Surface water,Flathead,WEST GLACIER,50,,,
MT0002747,SPILLWAY CAMPGROUND,Transient non-community system,Ground water,Silver Bow,-,25,,,
MT0062747,SPILLWAY CAMPGROUND,Transient non-community system,Ground water,Silver Bow,-,25,,,
MT0002851,SPINNAKER BAR,Transient non-community system,Ground water,Flathead,-,50,,,
MT0003916,SPIRIT OF CHRIST MISSION,Transient non-community system,Ground water,Missoula,LOLO,252,,,
MT0000787,SPORTS MOTORS % LARRY HOUCK,Transient non-community system,Surface water,Cascade,-,50,,,
MT0001706,SPORTSMAN BAR AND STEAKHOUSE,Transient non-community system,Ground water,Wheatland,HARLOWTON,57,,,
MT0002141,SPORTSMAN MOTEL AND RV,Transient non-community system,Ground water,Silver Bow,MELROSE,32,,,
MT0003389,SPORTSMAN STOP,Transient non-community system,Surface water,Phillips,-,50,,,
MT0002937,SPORTSMANS BAR & CAFE,Transient non-community system,Ground water,Mineral,-,25,,,
MT0001501,SPORTSMANS LODGE         ENNIS,Transient non-community system,Ground water,Madison,-,60,,,
MT0003291,SPORTSMANS LODGE ROCK CREEK,Transient non-community system,Ground water,Granite,-,25,,,
MT0000555,SPORTSMANS RV PARK,Transient non-community system,Ground water,Lincoln,LIBBY,0,,,
MT0001480,SPORTSMEN MOTEL,Transient non-community system,Ground water,Lewis and Clark,-,"3,000",,,
MT0003297,SPOTTED BEAR RANCH,Transient non-community system,Ground water,Flathead,-,10,,,
MT0062282,SPOTTED BEAR RS AND CG,Transient non-community system,Ground water,Flathead,KALISPELL,50,,,
MT0062598,SPRING CREEK CAMPGROUND,Transient non-community system,Ground water,Cascade,-,30,,,
MT0001681,SPRING CREEK CG AND TROUT RANCH,Transient non-community system,Ground water,Sweet Grass,BIG TIMBER,28,,,
MT0002967,SPRING CREEK SCHOOL,Transient non-community system,Ground water,Sanders,-,25,,,
MT0062210,SPRING GULCH CAMPGROUND,Transient non-community system,Ground water,Ravalli,-,52,,,
MT0003945,SPRING HILL WATER SUPPLY,Transient non-community system,Ground water,Deer Lodge,ANACONDA,25,,,
MT0062251,SPRING HILL WORK CENTER & CG,Transient non-community system,Ground water,Deer Lodge,-,72,,,
MT0043741,SPRING MEADOW LAKE STATE PARK,Transient non-community system,Ground water,Lewis and Clark,HELENA,250,,,
MT0003778,SPRUCE PARK MH AND RV PARK,Transient non-community system,Ground water,Flathead,KALISPELL,144,,,
MT0000333,SQUARE BUTTE WATER COMPANY,Transient non-community system,Ground water,Chouteau,FORT BENTON,21,,,
MT0004020,SQUARE DANCE CENTER AND CAMPGROUND,Transient non-community system,Ground water,Missoula,LOLO,124,,,
MT0062265,SQUAW ROCK CAMPGROUND,Transient non-community system,Ground water,Silver Bow,-,37,,,
MT0003874,ST ANNS CATHOLIC CHURCH,Transient non-community system,Ground water,Missoula,BONNER,251,,,
MT0004843,ST ANTHONY ORTHODOX CHURCH,Transient non-community system,Ground water,Gallatin,BOZEMAN,114,,,
MT0003875,ST JOHN THE BAPTIST CHURCH,Transient non-community system,Ground water,Missoula,MISSOULA,91,,,
MT0001463,ST JUDE CATHOLIC CHURCH,Transient non-community system,Ground water,Lewis and Clark,-,30,,,
MT0002137,ST JUDE'S CATHOLIC CHURCH,Transient non-community system,Ground water,Lewis and Clark,-,40,,,
MT0002728,ST MARY CAMPGROUND,Transient non-community system,Ground water,Flathead,-,50,,,
MT0002729,ST MARY HEADQUARTERS AND CG,Transient non-community system,Ground water,Glacier,WEST GLACIER,400,,,
MT0002752,ST MARY KOA CAMPGROUND,Transient non-community system,Ground water,Glacier,ST MARY,208,,,
MT0002754,ST MARY LODGE AND RESORT,Transient non-community system,Ground water,Glacier,ST MARY,908,,,
MT0003537,ST MARY RECREATION CAMP,Transient non-community system,Surface water,Glacier,-,50,,,
MT0002821,ST MARYS LOOKOUT INN AND RV PARK,Transient non-community system,Ground water,Ravalli,STEVENSVILLE,24,,,
MT0004317,ST PATRICKS EPISCOPAL CHURCH,Transient non-community system,Ground water,Lake,BIGFORK,65,,,
MT0001836,ST PLUS X CENTER,Transient non-community system,Ground water,Silver Bow,-,50,,,
MT0001128,ST REGIS CAMP MOTEL AND FROSTY,Transient non-community system,Ground water,Mineral,ST REGIS,94,,,
MT0003605,ST REGIS COMMUNITY PARK,Transient non-community system,Ground water,Mineral,ST REGIS,90,,,
MT0001124,ST REGIS COMPLEX,Transient non-community system,Ground water,Mineral,-,200,,,
MT0001853,ST REGIS FROSTY,Transient non-community system,Ground water,Mineral,-,150,,,
MT0001158,ST REGIS LIONS SPRING CAMPGRD.,Transient non-community system,Surface water,Lincoln,-,20,,,
MT0003182,ST REGIS SUPER 8 MOTEL,Transient non-community system,Ground water,Mineral,ST REGIS,105,,,
MT0001852,ST REGIS TRAVEL CENTER,Transient non-community system,Ground water,Mineral,ST REGIS,274,,,
MT0001122,ST REGIS TRUCK STOP CAFE,Transient non-community system,Ground water,Mineral,-,600,,,
MT0062380,ST REGIS WORK CENTER,Transient non-community system,Ground water,Mineral,ST REGIS,33,,,
MT0001287,STACEYS OLD FAITHFUL BAR,Transient non-community system,Ground water,Gallatin,GALLATIN GATEWAY,100,,,
MT0002151,STAG BAR,Transient non-community system,Ground water,Mineral,-,25,,,
MT0001795,STAGE COACH INN MOTEL,Transient non-community system,Ground water,Gallatin,-,50,,,
MT0000864,STAGE STATION SALOON,Transient non-community system,Ground water,Missoula,-,60,,,
MT0003430,STAGE STOP,Transient non-community system,Ground water,Wheatland,HARLOWTON,50,,,
MT0001353,STAGECOACH INN,Transient non-community system,Ground water,Gallatin,-,100,,,
MT0001119,STANGS FOOD CITY,Transient non-community system,Ground water,Mineral,-,50,,,
MT0001424,STANS CONOCO SERVICE,Transient non-community system,Ground water,Lewis and Clark,-,500,,,
MT0000951,STANTON CREEK LODGE,Transient non-community system,Ground water,Flathead,ESSEX,52,,,
MT0001518,STAR BAR,Transient non-community system,Ground water,Madison,-,25,,,
MT0001660,STAR LITE DRIVE IN THEATRE,Transient non-community system,Ground water,Rosebud,-,100,,,
MT0000924,STAR MEADOWS RANCH,Transient non-community system,Surface water,Flathead,-,35,,,
MT0001196,STAR MOTEL,Transient non-community system,Ground water,Custer,MILES CITY,27,,,
MT0002697,STARLITE DRIVE-IN THEATRE,Transient non-community system,Ground water,Gallatin,-,25,,,
MT0001315,STARLITE MOTEL,Transient non-community system,Ground water,Gallatin,-,50,,,
MT0004135,STATE AVE IGA - SPARKLING PURE,Transient non-community system,Surface water purchased,Yellowstone,BILLINGS,25,,,
MT0001640,STATE LINE CASINO,Transient non-community system,Ground water,Roosevelt,BAINVILLE,30,,,
MT0003285,STATE LINE HOUSE  TROY,Transient non-community system,Ground water,Lincoln,TROY,56,,,
MT0000536,STATE LINE HOUSE-TRAILER COURT,Transient non-community system,Ground water,Lincoln,-,20,,,
MT0001690,STATE OF MONTANA,Transient non-community system,Ground water,Sweet Grass,-,50,,,
MT0001691,STATE OF MONTANA HIGHWAY DEPT,Transient non-community system,Ground water,Sweet Grass,-,150,,,
MT0001559,STATE OF MONTANA REST AREA,Transient non-community system,Ground water,Park,-,50,,,
MT0062189,STEEL CREEK CAMPGROUND,Transient non-community system,Ground water,Beaverhead,-,25,,,
MT0002002,STEER INN,Transient non-community system,Ground water,Gallatin,-,50,,,
MT0002001,STEER INN,Transient non-community system,Ground water,Gallatin,-,150,,,
MT0004607,STEPHENS OFFICE COMPLEX,Transient non-community system,Ground water,Mineral,ST REGIS,60,,,
MT0001498,STERLING ENTERPRISES,Transient non-community system,Ground water,Madison,CAMERON,67,,,
MT0000943,STILLWATER BAR  OLNEY,Transient non-community system,Ground water,Flathead,OLNEY,29,,,
MT0004436,STILLWATER FISH HOUSE,Transient non-community system,Ground water,Flathead,WHITEFISH,87,,,
MT0001624,STINES NITE CLUB,Transient non-community system,Ground water,Phillips,-,25,,,
MT0000976,STOCKMAN BAR,Transient non-community system,Ground water,Lake,-,50,,,
MT0000679,STOCKMAN BAR  HALL,Transient non-community system,Ground water,Granite,HALL,26,,,
MT0004427,STOCKMANS BAR,Transient non-community system,Ground water,Lake,ARLEE,50,,,
MT0001184,STONEVILLE SALOON,Transient non-community system,Ground water,Carter,ALZADA,31,,,
MT0003718,STONEWALL STEAKHOUSE,Transient non-community system,Ground water,Lewis and Clark,LINCOLN,50,,,
MT0062329,STRAIGHT CREEK PACKER CORRAL,Transient non-community system,Ground water,Cascade,-,25,,,
MT0004769,STRAY BULLET COMMERCIAL BLDG,Transient non-community system,Ground water,Powell,OVANDO,43,,,
MT0000700,STUCKEY'S PECAN SHOPPE,Transient non-community system,Ground water,Powell,-,50,,,
MT0000733,STUCKYS,Transient non-community system,Ground water,Broadwater,-,25,,,
MT0004153,SUBWAY RESTAURANT THOMPSON FALLS,Transient non-community system,Ground water,Sanders,THOMPSON FALLS,206,,,
MT0003422,SUBWAY SANDWICH SHOP  HAMILTON,Transient non-community system,Ground water,Ravalli,HAMILTON,207,,,
MT0002051,SUDS HUT,Transient non-community system,Ground water,Yellowstone,-,50,,,
MT0000979,SUE'S CAFE,Transient non-community system,Ground water,Lake,-,60,,,
MT0003979,SULA COUNTRY CAMPGROUND AND RV PK,Transient non-community system,Ground water,Ravalli,SULA,105,,,
MT0063609,SUMMIT CAMPGROUND,Transient non-community system,Ground water,Glacier,EAST GLACIER,30,,,
MT0003235,SUMMIT HOUSE RESTAURANT,Transient non-community system,Ground water,Flathead,WHITEFISH,175,,,
MT0003134,SUMMIT MOUNTAIN LODGE,Transient non-community system,Ground water,Flathead,EAST GLACIER,42,,,
MT0003151,SUN CANYON LODGE,Transient non-community system,Ground water,Lewis and Clark,AUGUSTA,35,,,
MT0000738,SUN RIVER FIRE DEPARTMENT,Transient non-community system,Ground water,Cascade,-,50,,,
MT0000756,SUN RIVER TRUCK STOP CAFE,Transient non-community system,Ground water,Cascade,-,70,,,
MT0000921,SUNDANCE CAMPGROUND,Transient non-community system,Ground water,Flathead,-,250,,,
MT0003029,SUNDANCE CAMPGROUND,Transient non-community system,Ground water,Flathead,CORAM,62,,,
MT0000658,SUNDANCE LODGE BAR RESTAURANT,Transient non-community system,Ground water,Deer Lodge,WISE RIVER,50,,,
MT0000986,SUNNY SHORES 2,Transient non-community system,Ground water,Lake,BIG ARM,50,,,
MT0000987,SUNNY SHORES RV AND CABINS 1,Transient non-community system,Ground water,Lake,BIG ARM,44,,,
MT0001257,SUNRISE CAMPGROUND,Transient non-community system,Ground water,Gallatin,BOZEMAN,102,,,
MT0001906,SUNRISE MOTEL  THE,Transient non-community system,Ground water,Richland,SIDNEY,224,,,
MT0004792,SUNSET CAMPING LLC,Transient non-community system,Surface water purchased,Sheridan,PLENTYWOOD,42,,,
MT0000905,SUNSET RESORT/MOBILE COURT,Transient non-community system,Ground water,Flathead,-,40,,,
