PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
NJ1021316,FIRST FIDELITY NORTH,Non-Transient non-community system,Ground water,-,RARITAN TWP,75,,,
NJ2104344,FIRST HOPE BANK,Non-Transient non-community system,Ground water,Warren,BLAIRSTOWN TWP.-2104,127,,,
NJ1022382,FIRST STEP PETITE ACADEMY,Non-Transient non-community system,Ground water,Hunterdon,READINGTON TWP.-1022,72,,,
NJ1319472,FIVE POINTS SQUARE CONDOMINUM ASSOCIATIO,Non-Transient non-community system,Ground water,Monmouth,HOWELL TWP.-1319,120,,,
NJ1427393,FLA-NET CAMPGROUND,Non-Transient non-community system,Ground water,Morris,MOUNT OLIVE TWP.-1427,60,,,
NJ1427345,FLANDERS MALL ASSOCIATES,Non-Transient non-community system,Ground water,-,MT OLIVE TWP,300,,,
NJ1427403,FLANDERS VALLEY DAY CARE,Non-Transient non-community system,Ground water,Morris,MOUNT OLIVE TWP.-1427,203,,,
NJ1021396,FLEMINGTON CHRYSLER/MAZDA,Non-Transient non-community system,Ground water,-,RARITAN TWP.-1021,40,,,
NJ1021398,FLEMINGTON CIRCLE BUICK,Non-Transient non-community system,Ground water,-,RARITAN TWP.-1021,45,,,
NJ1021431,FLEMINGTON HYUNDAI,Non-Transient non-community system,Ground water,Hunterdon,RARITAN TWP.-1021,81,,,
NJ1021395,FLEMINGTON OUTLET CENTER,Non-Transient non-community system,Ground water,-,RARITAN TWP,200,,,
NJ1021397,FLEMINGTON VOLKSWAGON,Non-Transient non-community system,Ground water,-,RARITAN TWP.-1021,25,,,
NJ2008300,FLEXI VAN LEASING INC,Non-Transient non-community system,Ground water,-,KENILWORTH,50,,,
NJ2111319,FLEXICON CORPORATION,Non-Transient non-community system,Ground water,Mercer,HARMONY,60,,,
NJ1615352,FLORIAN GREENHOUSES,Non-Transient non-community system,Ground water,-,WEST MILFORD,25,,,
NJ0707310,FLUID SYSTEMS,Non-Transient non-community system,Ground water,Camden,FAIRFIELD TWP,35,,,
NJ0317304,FLYING W AIRPORT,Non-Transient non-community system,Ground water,Burlington,LUMBERTON TWP.-0317,253,,,
NJ0110300,FOLSOM ELEMENTARY SCHOOL,Non-Transient non-community system,Ground water,Atlantic,FOLSOM BORO-0110,515,,,
